                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.46829,                0.30415,                 0.9782,                0.99233,                0.99583,                 0.9948,                0.78409,                0.81215,                0.39442,                 1.4191,             0.00038214,             0.00038214,             0.00038214
                    159,                0.47397,                0.30234,                0.98551,                0.99435,                0.99828,                  0.995,                0.77813,                0.84033,                0.41049,                 1.4849,             0.00038059,             0.00038059,             0.00038059
                    160,                0.47363,                0.30511,                0.98306,                 0.9909,                0.99583,                 0.9948,                0.79837,                0.75818,                0.37601,                 1.3663,             0.00037905,             0.00037905,             0.00037905
                    161,                0.47109,                0.31151,                0.98978,                  0.988,                0.99313,                 0.9948,                0.79921,                  0.718,                0.36545,                 1.2895,              0.0003775,              0.0003775,              0.0003775
                    162,                0.48142,                0.30811,                0.98813,                0.98209,                0.99583,                  0.994,                0.78382,                0.77409,                0.34708,                 1.3533,             0.00037595,             0.00037595,             0.00037595
                    163,                0.47256,                0.30206,                0.98465,                0.98719,                0.99238,                 0.9941,                 0.7842,                0.77661,                 0.3694,                 1.3686,             0.00037441,             0.00037441,             0.00037441
                    164,                 0.4721,                0.29723,                 0.9838,                0.97936,                0.99508,                0.99379,                0.78963,                0.78904,                0.35663,                 1.4162,             0.00037286,             0.00037286,             0.00037286
                    165,                0.46936,                 0.3037,                0.98388,                0.98751,                0.99136,                 0.9948,                0.79282,                 0.7824,                0.36495,                 1.3799,             0.00037131,             0.00037131,             0.00037131
                    166,                0.46874,                0.30161,                0.97954,                0.98819,                0.99717,                  0.995,                0.80272,                0.78817,                0.33801,                 1.3795,             0.00036977,             0.00036977,             0.00036977
                    167,                0.46096,                0.31028,                0.98405,                0.99329,                0.99167,                 0.9946,                0.78093,                0.83729,                0.35137,                  1.515,             0.00036822,             0.00036822,             0.00036822
                    168,                 0.4684,                0.31299,                0.97927,                0.98201,                0.98329,                0.99404,                0.78429,                0.79552,                0.36448,                 1.3707,             0.00036667,             0.00036667,             0.00036667
                    169,                0.46506,                0.29909,                0.97283,                0.99403,                0.99548,                 0.9948,                0.78936,                0.81261,                0.37075,                 1.4114,             0.00036513,             0.00036513,             0.00036513
                    170,                0.45967,                0.30455,                0.97349,                0.99428,                0.98445,                 0.9942,                0.79036,                0.77706,                0.34606,                 1.4026,             0.00036358,             0.00036358,             0.00036358
                    171,                0.46861,                0.30394,                0.98591,                0.98538,                      1,                  0.995,                0.79347,                0.77133,                0.33212,                 1.3548,             0.00036203,             0.00036203,             0.00036203
                    172,                0.45535,                0.29353,                0.97754,                0.99177,                0.99794,                  0.995,                0.78142,                 0.8013,                0.34988,                 1.4049,             0.00036048,             0.00036048,             0.00036048
                    173,                0.46107,                0.29913,                 0.9786,                0.99221,                0.99973,                  0.995,                0.79084,                0.78838,                0.32646,                 1.3924,             0.00035894,             0.00035894,             0.00035894
                    174,                 0.4446,                 0.2936,                0.96686,                0.98685,                0.99806,                 0.9944,                0.79135,                0.77227,                0.35387,                  1.376,             0.00035739,             0.00035739,             0.00035739
                    175,                0.47027,                0.30485,                0.99241,                0.99489,                0.99167,                0.99425,                0.79717,                0.77178,                0.35355,                 1.3532,             0.00035584,             0.00035584,             0.00035584
                    176,                0.44881,                0.28744,                0.96753,                0.99332,                0.99167,                0.99441,                0.78694,                0.80612,                0.38643,                 1.4063,              0.0003543,              0.0003543,              0.0003543
                    177,                0.44711,                0.28772,                0.96694,                0.98775,                0.99167,                0.99424,                0.79138,                0.76766,                0.33522,                 1.4328,             0.00035275,             0.00035275,             0.00035275
                    178,                0.46945,                0.30247,                0.98194,                  0.991,                0.99431,                  0.995,                0.78837,                0.80578,                0.38871,                 1.4533,              0.0003512,              0.0003512,              0.0003512
                    179,                0.46057,                0.30469,                0.97297,                0.99279,                0.99715,                  0.995,                0.79655,                0.81793,                0.33874,                 1.4389,             0.00034966,             0.00034966,             0.00034966
                    180,                0.45337,                0.29286,                0.97782,                0.98568,                      1,                 0.9946,                0.79707,                0.76085,                 0.3519,                 1.3753,             0.00034811,             0.00034811,             0.00034811
                    181,                0.45947,                 0.3049,                0.97084,                 0.9885,                      1,                 0.9948,                0.78545,                0.79259,                0.33889,                 1.3928,             0.00034656,             0.00034656,             0.00034656
                    182,                0.44035,                0.28117,                0.96615,                 0.9955,                0.99449,                0.99446,                0.79128,                0.80008,                0.34767,                 1.4385,             0.00034502,             0.00034502,             0.00034502
                    183,                 0.4521,                 0.2816,                0.97216,                0.99162,                0.99583,                0.99462,                 0.7787,                0.81454,                0.33863,                 1.4229,             0.00034347,             0.00034347,             0.00034347
                    184,                 0.4506,                0.28897,                0.96627,                0.99358,                0.99167,                0.99391,                0.78996,                0.80696,                0.36817,                 1.4535,             0.00034192,             0.00034192,             0.00034192
                    185,                0.44845,                 0.2858,                0.96558,                0.98284,                0.99305,                0.99441,                0.80287,                0.78009,                0.34162,                  1.377,             0.00034038,             0.00034038,             0.00034038
                    186,                0.45411,                0.29272,                0.97751,                0.99303,                0.99581,                0.99462,                0.80644,                0.72424,                0.35881,                 1.3287,             0.00033883,             0.00033883,             0.00033883
                    187,                0.44567,                0.28933,                 0.9732,                0.99098,                0.99224,                0.99425,                0.78219,                0.81515,                 0.3692,                 1.4762,             0.00033728,             0.00033728,             0.00033728
                    188,                0.43943,                0.28552,                 0.9701,                0.99287,                      1,                  0.995,                0.78508,                0.81514,                0.37667,                 1.5041,             0.00033573,             0.00033573,             0.00033573
                    189,                0.44203,                0.29082,                0.97516,                0.99575,                0.99414,                0.99462,                0.78702,                 0.8127,                0.36366,                 1.4898,             0.00033419,             0.00033419,             0.00033419
                    190,                0.43966,                 0.2803,                0.96402,                0.99008,                0.99602,                  0.995,                0.78061,                0.81955,                0.35539,                 1.4965,             0.00033264,             0.00033264,             0.00033264
                    191,                0.44175,                0.28072,                0.96341,                0.99375,                0.99664,                  0.995,                0.77338,                0.86188,                0.35869,                 1.5731,             0.00033109,             0.00033109,             0.00033109
                    192,                0.45868,                0.28967,                0.97469,                0.99212,                0.99924,                  0.995,                0.78458,                0.80895,                 0.3411,                 1.4559,             0.00032955,             0.00032955,             0.00032955
                    193,                0.43147,                0.27919,                0.96073,                 0.9912,                0.99961,                  0.995,                0.78994,                 0.7854,                0.35113,                 1.4291,               0.000328,               0.000328,               0.000328
                    194,                0.43862,                0.28331,                0.96228,                 0.9816,                0.99665,                0.99462,                0.80364,                 0.7531,                0.31956,                  1.373,             0.00032645,             0.00032645,             0.00032645
                    195,                0.44451,                0.28732,                0.96496,                0.98326,                0.99583,                 0.9948,                0.79806,                0.78096,                0.32958,                 1.4167,             0.00032491,             0.00032491,             0.00032491
                    196,                0.43667,                0.28056,                0.96672,                0.99193,                0.99993,                  0.995,                0.78962,                0.79076,                0.34472,                 1.4042,             0.00032336,             0.00032336,             0.00032336
                    197,                0.43598,                 0.2855,                0.96514,                0.99272,                0.99583,                0.99446,                0.80574,                0.73765,                0.34182,                 1.3285,             0.00032181,             0.00032181,             0.00032181
                    198,                0.43458,                0.28282,                0.96259,                0.98972,                0.99948,                  0.995,                0.79858,                0.77651,                0.33785,                 1.3973,             0.00032027,             0.00032027,             0.00032027
                    199,                0.44544,                0.27818,                0.97351,                0.98543,                0.99528,                0.99441,                0.78891,                 0.7924,                 0.3497,                 1.4106,             0.00031872,             0.00031872,             0.00031872
                    200,                0.42837,                0.27567,                0.95533,                0.99101,                0.99583,                0.99462,                0.79125,                0.77254,                0.35935,                 1.3756,             0.00031717,             0.00031717,             0.00031717
                    201,                0.44248,                0.28198,                0.96592,                0.99004,                0.99251,                  0.995,                0.79083,                0.78746,                 0.3731,                 1.4191,             0.00031562,             0.00031562,             0.00031562
                    202,                0.43133,                0.27899,                0.96013,                0.99095,                 0.9864,                0.99374,                0.79972,                0.73505,                0.35233,                 1.3152,             0.00031408,             0.00031408,             0.00031408
                    203,                0.42784,                0.28164,                0.96077,                0.99252,                0.99683,                  0.995,                0.79818,                0.77767,                0.35325,                  1.415,             0.00031253,             0.00031253,             0.00031253
                    204,                0.43487,                0.27181,                0.95649,                0.99087,                0.99167,                 0.9946,                0.80106,                0.75964,                0.34955,                 1.3576,             0.00031098,             0.00031098,             0.00031098
                    205,                 0.4381,                0.28249,                0.96703,                0.97753,                0.99763,                0.99283,                0.79285,                0.75883,                0.35003,                 1.3677,             0.00030944,             0.00030944,             0.00030944
                    206,                0.43146,                0.27974,                0.96135,                0.98987,                 0.9995,                 0.9948,                 0.7936,                0.76884,                 0.3492,                 1.3976,             0.00030789,             0.00030789,             0.00030789
                    207,                0.42917,                0.27877,                0.96172,                0.99259,                 0.9875,                0.99404,                0.79241,                0.77661,                0.36625,                 1.4111,             0.00030634,             0.00030634,             0.00030634
                    208,                0.43704,                0.28642,                0.96446,                0.99448,                0.99482,                0.99431,                 0.8001,                0.75409,                0.31246,                 1.3935,              0.0003048,              0.0003048,              0.0003048
                    209,                0.42836,                0.27031,                0.95878,                0.98708,                 0.9924,                0.99424,                0.80493,                0.75142,                 0.3637,                 1.3747,             0.00030325,             0.00030325,             0.00030325
                    210,                0.42483,                0.27208,                0.95474,                0.98314,                0.99827,                 0.9938,                0.80928,                0.73555,                 0.3201,                 1.3487,              0.0003017,              0.0003017,              0.0003017
                    211,                0.41497,                0.26459,                0.95268,                  0.993,                0.98849,                0.99462,                0.79363,                0.76454,                0.35335,                 1.4153,             0.00030016,             0.00030016,             0.00030016
                    212,                0.42318,                0.27127,                0.95848,                0.99116,                 0.9875,                0.99319,                0.80041,                0.73095,                0.32497,                 1.3441,             0.00029861,             0.00029861,             0.00029861
                    213,                0.41507,                0.26577,                0.94987,                0.98666,                      1,                  0.995,                0.80219,                0.73009,                0.34514,                 1.3402,             0.00029706,             0.00029706,             0.00029706
                    214,                0.41905,                0.26473,                0.94943,                 0.9932,                0.99774,                  0.995,                0.79777,                0.75682,                 0.3337,                 1.3711,             0.00029552,             0.00029552,             0.00029552
                    215,                0.42901,                0.26642,                0.96232,                0.98684,                0.99889,                  0.995,                0.78986,                0.77499,                0.34198,                 1.4047,             0.00029397,             0.00029397,             0.00029397
                    216,                0.43085,                0.27353,                0.96252,                0.99165,                0.99313,                 0.9948,                0.79368,                0.74973,                0.34971,                 1.3656,             0.00029242,             0.00029242,             0.00029242
                    217,                0.41499,                0.26699,                 0.9527,                0.99193,                0.99583,                 0.9948,                0.79333,                0.76497,                0.35449,                  1.394,             0.00029088,             0.00029088,             0.00029088
                    218,                0.43173,                0.27057,                 0.9636,                0.99479,                      1,                  0.995,                0.80029,                0.76275,                0.35983,                 1.3799,             0.00028933,             0.00028933,             0.00028933
                    219,                0.40829,                0.26445,                0.95104,                0.98497,                0.99701,                0.99441,                0.79346,                0.77026,                0.34296,                 1.3852,             0.00028778,             0.00028778,             0.00028778
                    220,                0.40238,                 0.2594,                0.94647,                0.99001,                0.99507,                  0.995,                0.77826,                0.82936,                0.34776,                 1.4966,             0.00028623,             0.00028623,             0.00028623
                    221,                0.41674,                 0.2613,                 0.9594,                0.99524,                0.99437,                0.99462,                0.78225,                0.80168,                0.35703,                 1.4173,             0.00028469,             0.00028469,             0.00028469
                    222,                0.41697,                0.26587,                0.95733,                0.99307,                0.99524,                0.99446,                0.78726,                 0.7951,                0.35488,                 1.4471,             0.00028314,             0.00028314,             0.00028314
                    223,                0.41897,                0.27536,                0.94684,                0.99204,                0.99544,                  0.995,                0.78714,                 0.7572,                0.35522,                 1.4115,             0.00028159,             0.00028159,             0.00028159
                    224,                0.41189,                0.26189,                 0.9479,                0.99213,                      1,                  0.995,                0.78718,                0.74513,                0.34125,                 1.3828,             0.00028005,             0.00028005,             0.00028005
                    225,                0.39561,                0.25525,                0.93925,                0.99194,                0.99882,                  0.995,                0.79484,                0.75164,                0.35809,                 1.3923,              0.0002785,              0.0002785,              0.0002785
                    226,                0.40793,                0.26079,                0.95116,                0.98805,                0.99979,                 0.9946,                0.79423,                0.75891,                0.36691,                 1.3934,             0.00027695,             0.00027695,             0.00027695
                    227,                0.41334,                 0.2679,                0.95121,                0.98547,                0.99839,                0.99462,                0.79766,                0.76913,                0.37609,                 1.4063,             0.00027541,             0.00027541,             0.00027541
                    228,                0.41546,                0.26716,                0.95531,                0.98522,                0.99583,                0.99347,                0.79777,                0.74416,                 0.3392,                 1.3587,             0.00027386,             0.00027386,             0.00027386
                    229,                0.41562,                0.26622,                0.95092,                0.97863,                      1,                0.99361,                0.80586,                0.73226,                0.32021,                 1.3496,             0.00027231,             0.00027231,             0.00027231
                    230,                0.40773,                0.26122,                0.94613,                0.99274,                0.99711,                  0.995,                0.79674,                 0.7619,                 0.3523,                 1.4018,             0.00027077,             0.00027077,             0.00027077
                    231,                0.40675,                0.25995,                 0.9451,                0.99265,                0.99773,                  0.995,                0.79694,                0.76004,                0.34391,                 1.4211,             0.00026922,             0.00026922,             0.00026922
                    232,                0.40157,                 0.2603,                0.94675,                0.99497,                0.99857,                  0.995,                 0.8006,                0.75838,                0.34264,                  1.417,             0.00026767,             0.00026767,             0.00026767
                    233,                0.41487,                0.26848,                0.94766,                0.98837,                      1,                 0.9948,                0.80583,                0.70833,                0.33965,                 1.3332,             0.00026613,             0.00026613,             0.00026613
                    234,                0.41069,                0.26601,                0.95016,                0.98912,                0.99583,                0.99446,                0.79618,                0.75732,                0.34152,                 1.3881,             0.00026458,             0.00026458,             0.00026458
                    235,                0.40593,                0.26099,                0.94619,                0.98672,                0.99462,                 0.9946,                 0.7906,                0.78401,                0.34942,                 1.4347,             0.00026303,             0.00026303,             0.00026303
                    236,                0.41041,                0.25786,                0.94667,                0.98479,                 0.9875,                0.99369,                0.79123,                0.78351,                0.35332,                 1.4343,             0.00026148,             0.00026148,             0.00026148
                    237,                 0.4072,                0.25893,                0.94997,                0.97803,                0.99509,                0.99368,                0.79387,                0.78441,                0.34925,                 1.4526,             0.00025994,             0.00025994,             0.00025994
                    238,                0.39533,                 0.2561,                0.94367,                0.98513,                0.99264,                0.99446,                0.79656,                0.78212,                0.34147,                 1.4622,             0.00025839,             0.00025839,             0.00025839
                    239,                0.40138,                0.26904,                0.94704,                0.99163,                0.99299,                0.99462,                0.79395,                0.78945,                 0.3457,                 1.4461,             0.00025684,             0.00025684,             0.00025684
                    240,                0.39856,                0.25856,                0.94462,                0.99218,                 0.9989,                  0.995,                0.78698,                0.78562,                0.35745,                 1.4606,              0.0002553,              0.0002553,              0.0002553
                    241,                0.39851,                0.25659,                0.94728,                0.99135,                0.99578,                  0.995,                 0.7848,                0.80363,                0.34549,                  1.521,             0.00025375,             0.00025375,             0.00025375
                    242,                0.40246,                0.25783,                0.94449,                0.99273,                0.99732,                  0.995,                 0.7941,                 0.7634,                0.35523,                 1.4348,              0.0002522,              0.0002522,              0.0002522
                    243,                  0.398,                0.26103,                0.94043,                0.99391,                0.99336,                 0.9948,                0.78937,                0.77669,                0.35431,                 1.4739,             0.00025066,             0.00025066,             0.00025066
                    244,                0.39578,                0.25587,                0.94134,                0.99211,                0.99779,                  0.995,                0.79213,                0.79943,                0.34136,                  1.498,             0.00024911,             0.00024911,             0.00024911
                    245,                0.39583,                0.25374,                0.94842,                0.99398,                0.99762,                  0.995,                0.79527,                0.76392,                0.34259,                 1.4309,             0.00024756,             0.00024756,             0.00024756
                    246,                0.38876,                0.25528,                0.93716,                0.99429,                      1,                  0.995,                0.78527,                0.79951,                0.35656,                 1.4814,             0.00024602,             0.00024602,             0.00024602
                    247,                0.39153,                0.25192,                0.93809,                0.99482,                      1,                  0.995,                0.79348,                0.79579,                0.35251,                 1.4716,             0.00024447,             0.00024447,             0.00024447
                    248,                0.38488,                 0.2516,                0.93653,                0.99357,                      1,                  0.995,                0.78718,                  0.801,                0.34188,                 1.4721,             0.00024292,             0.00024292,             0.00024292
                    249,                0.39062,                0.25704,                0.93566,                0.99252,                0.99776,                  0.995,                0.77926,                0.82766,                0.33862,                 1.5232,             0.00024137,             0.00024137,             0.00024137
                    250,                0.38195,                0.24572,                0.93336,                0.99174,                0.99513,                0.99462,                0.78955,                0.81295,                0.31473,                 1.5079,             0.00023983,             0.00023983,             0.00023983
                    251,                0.38861,                0.25083,                0.94217,                0.99003,                0.98452,                0.99363,                0.79263,                0.77592,                0.31323,                 1.4432,             0.00023828,             0.00023828,             0.00023828
                    252,                0.39394,                0.25015,                0.94098,                0.98664,                 0.9902,                 0.9942,                0.79674,                0.76243,                0.32566,                  1.425,             0.00023673,             0.00023673,             0.00023673
                    253,                0.37515,                 0.2463,                0.92792,                0.99153,                0.99569,                 0.9948,                0.78499,                0.80033,                0.33233,                 1.4937,             0.00023519,             0.00023519,             0.00023519
                    254,                0.39062,                0.24834,                 0.9446,                0.98881,                0.99738,                 0.9948,                0.78131,                0.80471,                0.33607,                 1.5037,             0.00023364,             0.00023364,             0.00023364
                    255,                0.38893,                0.24833,                0.94241,                0.98725,                0.99473,                0.99425,                0.77764,                0.82231,                0.34147,                 1.5259,             0.00023209,             0.00023209,             0.00023209
                    256,                0.38302,                0.24684,                0.93304,                0.99358,                0.99023,                0.99462,                0.79881,                0.78695,                0.33043,                 1.4939,             0.00023055,             0.00023055,             0.00023055
                    257,                0.38758,                0.25009,                0.93534,                0.99027,                      1,                  0.995,                0.79469,                0.76229,                0.32463,                 1.4252,               0.000229,               0.000229,               0.000229
                    258,                0.38511,                0.25096,                 0.9361,                 0.9902,                      1,                  0.995,                 0.7877,                0.79374,                0.33537,                 1.4871,             0.00022745,             0.00022745,             0.00022745
                    259,                 0.3786,                0.24552,                0.93735,                0.98646,                      1,                  0.995,                0.78626,                0.80463,                0.34093,                 1.5225,             0.00022591,             0.00022591,             0.00022591
                    260,                0.38726,                0.24748,                0.93902,                0.98437,                      1,                 0.9946,                  0.789,                0.79823,                0.33199,                 1.5167,             0.00022436,             0.00022436,             0.00022436
                    261,                0.39025,                0.24803,                0.94565,                0.98867,                0.99538,                0.99462,                0.79324,                0.78681,                0.33965,                 1.4995,             0.00022281,             0.00022281,             0.00022281
                    262,                0.37031,                0.23726,                0.92969,                0.98665,                      1,                 0.9948,                0.80008,                0.77319,                0.33108,                 1.4597,             0.00022127,             0.00022127,             0.00022127
                    263,                0.38516,                0.24272,                0.94496,                0.99005,                 0.9989,                  0.995,                0.81525,                0.72314,                0.33872,                  1.374,             0.00021972,             0.00021972,             0.00021972
                    264,                0.37769,                0.24665,                0.93394,                0.99014,                0.99739,                  0.995,                0.80533,                0.73969,                0.34359,                 1.3938,             0.00021817,             0.00021817,             0.00021817
                    265,                0.39293,                0.25207,                0.94263,                0.98894,                      1,                  0.995,                0.80291,                0.77795,                0.33258,                 1.4898,             0.00021662,             0.00021662,             0.00021662
                    266,                0.38765,                0.25509,                0.93572,                 0.9919,                0.99758,                  0.995,                0.78836,                0.79874,                0.33391,                 1.5354,             0.00021508,             0.00021508,             0.00021508
                    267,                0.37276,                0.23832,                0.93177,                0.99494,                0.99388,                 0.9948,                0.78783,                0.79998,                0.33285,                 1.5481,             0.00021353,             0.00021353,             0.00021353
                    268,                0.37805,                0.24067,                0.93423,                0.99415,                0.99773,                  0.995,                0.79501,                0.77927,                0.33713,                 1.5219,             0.00021198,             0.00021198,             0.00021198
                    269,                0.38671,                0.25441,                0.94277,                0.99526,                      1,                  0.995,                0.79822,                0.77331,                 0.3398,                 1.4988,             0.00021044,             0.00021044,             0.00021044
                    270,                0.37271,                0.23933,                0.92498,                0.99731,                 0.9969,                  0.995,                0.79754,                0.76655,                0.34554,                 1.4884,             0.00020889,             0.00020889,             0.00020889
                    271,                0.37955,                0.24566,                0.93223,                0.99521,                0.99088,                0.99446,                0.79957,                0.77519,                0.34015,                 1.5054,             0.00020734,             0.00020734,             0.00020734
                    272,                0.37958,                0.24972,                0.93381,                0.99338,                0.99583,                 0.9948,                 0.8038,                0.76011,                 0.3422,                 1.4544,              0.0002058,              0.0002058,              0.0002058
                    273,                0.37161,                0.24251,                0.92821,                0.98953,                0.99462,                 0.9946,                0.78815,                0.81644,                0.34561,                 1.5493,             0.00020425,             0.00020425,             0.00020425
                    274,                0.38325,                0.24646,                0.93721,                 0.9948,                0.99167,                 0.9946,                0.79097,                0.80563,                0.34746,                 1.5358,              0.0002027,              0.0002027,              0.0002027
                    275,                0.38067,                0.24373,                0.93554,                0.98421,                      1,                0.99386,                0.79303,                0.79274,                0.33814,                 1.5164,             0.00020116,             0.00020116,             0.00020116
                    276,                0.37266,                 0.2425,                0.93634,                 0.9844,                      1,                0.99271,                0.79481,                0.77181,                 0.3398,                 1.4475,             0.00019961,             0.00019961,             0.00019961
                    277,                0.37286,                0.24046,                0.93219,                0.99495,                0.98651,                0.99339,                0.80528,                 0.7305,                0.33327,                 1.3832,             0.00019806,             0.00019806,             0.00019806
                    278,                0.36568,                0.23493,                0.92995,                0.99313,                0.99333,                 0.9948,                0.79711,                0.75575,                0.34127,                 1.4405,             0.00019652,             0.00019652,             0.00019652
                    279,                0.36979,                0.24045,                0.93123,                0.99112,                  0.998,                  0.995,                0.79834,                0.79856,                 0.3458,                 1.5327,             0.00019497,             0.00019497,             0.00019497
                    280,                0.37197,                0.23836,                0.93543,                0.98418,                0.99917,                0.99317,                0.80588,                0.73536,                0.34134,                 1.4258,             0.00019342,             0.00019342,             0.00019342
                    281,                0.36779,                0.23792,                0.92807,                0.98517,                0.99583,                0.99342,                0.79508,                0.78047,                0.33019,                 1.5142,             0.00019188,             0.00019188,             0.00019188
                    282,                0.37241,                0.24165,                0.92818,                0.99353,                      1,                  0.995,                0.79482,                0.78584,                0.33369,                  1.527,             0.00019033,             0.00019033,             0.00019033
                    283,                0.36185,                0.23581,                0.92426,                0.98533,                0.99794,                0.99421,                0.78737,                 0.8024,                0.32505,                   1.56,             0.00018878,             0.00018878,             0.00018878
                    284,                0.37086,                0.23656,                0.92864,                 0.9935,                0.99167,                0.99424,                0.79296,                0.79759,                0.33076,                  1.546,             0.00018723,             0.00018723,             0.00018723
                    285,                 0.3611,                0.23797,                 0.9234,                 0.9783,                0.99583,                 0.9932,                0.79921,                0.77311,                0.32629,                 1.5125,             0.00018569,             0.00018569,             0.00018569
                    286,                0.35512,                0.23242,                0.92218,                0.98884,                0.99882,                 0.9944,                0.80525,                0.76233,                0.32355,                 1.5046,             0.00018414,             0.00018414,             0.00018414
                    287,                0.36406,                0.23277,                0.93372,                0.98453,                0.98971,                0.99326,                0.80076,                0.76987,                0.32343,                 1.4985,             0.00018259,             0.00018259,             0.00018259
                    288,                0.36279,                 0.2391,                0.92373,                0.99163,                 0.9875,                0.99402,                0.80414,                 0.7673,                0.31238,                 1.5069,             0.00018105,             0.00018105,             0.00018105
                    289,                0.36572,                0.23988,                0.92857,                0.99211,                      1,                  0.995,                0.80367,                0.77307,                0.32529,                 1.4997,              0.0001795,              0.0001795,              0.0001795
                    290,                0.36556,                0.23522,                0.92934,                0.99239,                0.99311,                0.99431,                0.80455,                 0.7576,                0.31829,                 1.4774,             0.00017795,             0.00017795,             0.00017795
                    291,                0.36549,                0.24517,                0.92239,                0.99232,                0.99366,                0.99462,                0.80321,                0.76274,                0.31143,                 1.4934,             0.00017641,             0.00017641,             0.00017641
                    292,                0.36163,                0.22872,                0.92846,                0.99129,                0.99583,                0.99446,                0.81004,                0.75411,                0.31522,                 1.4714,             0.00017486,             0.00017486,             0.00017486
                    293,                0.36722,                  0.231,                0.92244,                0.99209,                0.99583,                0.99462,                0.80572,                 0.7516,                0.32042,                 1.4672,             0.00017331,             0.00017331,             0.00017331
                    294,                0.35467,                0.22486,                0.92544,                0.99111,                0.99434,                0.99425,                0.80342,                0.77199,                0.31733,                 1.5111,             0.00017177,             0.00017177,             0.00017177
                    295,                0.35831,                0.23131,                0.92641,                0.99151,                0.99482,                0.99446,                0.80225,                0.76772,                0.32346,                 1.4908,             0.00017022,             0.00017022,             0.00017022
                    296,                0.36328,                0.23853,                0.92668,                0.99136,                0.99167,                 0.9941,                 0.8044,                0.76886,                0.31834,                 1.4699,             0.00016867,             0.00016867,             0.00016867
                    297,                0.35781,                 0.2343,                0.92203,                 0.9867,                0.99833,                0.99402,                0.81032,                0.75509,                0.31561,                 1.4567,             0.00016713,             0.00016713,             0.00016713
                    298,                 0.3637,                0.23848,                0.92624,                0.99133,                0.99583,                0.99462,                0.80904,                0.74775,                  0.323,                 1.4453,             0.00016558,             0.00016558,             0.00016558
                    299,                0.35291,                0.23514,                0.92048,                0.99302,                0.99167,                0.99441,                0.80811,                0.76269,                0.32515,                 1.4769,             0.00016403,             0.00016403,             0.00016403
                    300,                0.36157,                0.22869,                0.92696,                0.99447,                 0.9982,                  0.995,                0.80865,                0.74584,                 0.3137,                 1.4301,             0.00016248,             0.00016248,             0.00016248
                    301,                0.35587,                0.22756,                0.92016,                0.99434,                0.99713,                  0.995,                0.81008,                0.73875,                0.31242,                 1.4231,             0.00016094,             0.00016094,             0.00016094
                    302,                 0.3551,                0.23091,                0.92435,                0.99267,                0.99747,                  0.995,                0.80882,                0.74158,                0.31503,                 1.4201,             0.00015939,             0.00015939,             0.00015939
                    303,                0.35571,                0.23011,                0.92006,                0.99439,                0.99502,                  0.995,                0.80716,                0.75218,                0.31801,                 1.4424,             0.00015784,             0.00015784,             0.00015784
                    304,                0.34675,                0.22359,                0.91534,                0.99506,                0.99057,                0.99462,                0.81136,                0.74578,                0.31726,                  1.439,              0.0001563,              0.0001563,              0.0001563
                    305,                0.35618,                 0.2316,                0.92459,                0.99385,                      1,                  0.995,                 0.8182,                0.73242,                0.30692,                 1.4092,             0.00015475,             0.00015475,             0.00015475
                    306,                0.35026,                0.22492,                0.92373,                0.99492,                0.99162,                0.99441,                0.81383,                0.72578,                0.31257,                  1.399,              0.0001532,              0.0001532,              0.0001532
                    307,                0.34823,                 0.2221,                0.91991,                0.99269,                0.99167,                 0.9941,                0.80348,                0.74878,                0.32605,                 1.4461,             0.00015166,             0.00015166,             0.00015166
                    308,                0.35668,                0.22241,                0.92258,                0.99422,                0.99167,                0.99391,                0.80506,                0.75291,                0.33849,                 1.4672,             0.00015011,             0.00015011,             0.00015011
                    309,                0.34771,                 0.2248,                0.92074,                0.98391,                0.99583,                 0.9942,                0.80258,                0.75911,                0.33195,                 1.4887,             0.00014856,             0.00014856,             0.00014856
                    310,                0.34957,                0.22403,                0.91701,                0.99303,                0.98976,                0.99441,                0.80056,                0.76914,                0.32509,                 1.5047,             0.00014702,             0.00014702,             0.00014702
                    311,                0.35019,                0.22915,                0.92028,                0.99393,                0.99993,                  0.995,                0.80618,                0.76812,                0.31948,                 1.5008,             0.00014547,             0.00014547,             0.00014547
                    312,                0.34697,                 0.2266,                0.91774,                0.99103,                      1,                  0.995,                 0.8125,                0.75318,                0.32663,                 1.4613,             0.00014392,             0.00014392,             0.00014392
                    313,                0.35222,                0.23452,                0.91909,                0.99096,                      1,                  0.995,                0.81024,                 0.7451,                0.32403,                 1.4648,             0.00014237,             0.00014237,             0.00014237
                    314,                0.35042,                0.22744,                0.92238,                0.98717,                0.99657,                  0.994,                0.80524,                0.75751,                0.32296,                  1.485,             0.00014083,             0.00014083,             0.00014083
                    315,                0.33933,                0.22072,                0.91424,                0.99371,                0.99851,                  0.995,                0.80266,                0.77173,                0.32306,                 1.5156,             0.00013928,             0.00013928,             0.00013928
                    316,                0.34338,                0.22687,                0.92059,                0.99519,                0.99943,                  0.995,                0.81314,                0.75586,                 0.3108,                 1.5103,             0.00013773,             0.00013773,             0.00013773
                    317,                0.34033,                0.21644,                0.91935,                0.99386,                0.99893,                  0.995,                0.80691,                0.76175,                0.30595,                 1.5171,             0.00013619,             0.00013619,             0.00013619
