                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    530,                0.33387,                0.22292,                0.89976,                0.99377,                0.99772,                  0.995,                 0.8055,                0.77874,                 0.2956,                  1.605,              0.0047629,              0.0047629,              0.0047629
                    531,                0.33236,                0.22297,                0.89659,                 0.9938,                0.99753,                  0.995,                0.80558,                0.77879,                0.29486,                 1.6058,               0.004753,               0.004753,               0.004753
                    532,                0.32755,                 0.2235,                0.89908,                0.99376,                0.99769,                  0.995,                0.80513,                0.77862,                0.29495,                 1.6054,              0.0047431,              0.0047431,              0.0047431
                    533,                0.33308,                0.22161,                0.89952,                0.99379,                0.99769,                  0.995,                0.80586,                0.77838,                0.29455,                 1.6052,              0.0047332,              0.0047332,              0.0047332
                    534,                0.32939,                0.22103,                0.89426,                0.99381,                0.99773,                  0.995,                0.80589,                0.77875,                0.29438,                 1.6061,              0.0047233,              0.0047233,              0.0047233
                    535,                0.32864,                0.21445,                0.89781,                0.99382,                0.99764,                  0.995,                0.80569,                0.77875,                0.29451,                 1.6062,              0.0047134,              0.0047134,              0.0047134
                    536,                 0.3264,                0.21497,                0.89711,                 0.9938,                0.99753,                  0.995,                 0.8067,                 0.7783,                0.29416,                 1.6055,              0.0047035,              0.0047035,              0.0047035
                    537,                 0.3259,                0.21755,                0.89648,                0.99383,                0.99737,                  0.995,                0.80663,                0.77844,                0.29396,                 1.6061,              0.0046936,              0.0046936,              0.0046936
                    538,                0.33047,                0.21495,                0.89623,                0.99391,                0.99723,                  0.995,                0.80691,                0.77824,                  0.294,                 1.6062,              0.0046837,              0.0046837,              0.0046837
                    539,                0.32972,                0.21585,                0.90166,                0.99387,                0.99734,                  0.995,                0.80647,                0.77811,                0.29423,                 1.6064,              0.0046738,              0.0046738,              0.0046738
                    540,                0.33377,                0.21719,                0.89909,                0.99392,                0.99725,                  0.995,                0.80648,                0.77807,                0.29425,                 1.6063,              0.0046639,              0.0046639,              0.0046639
                    541,                0.31987,                0.21339,                0.89542,                0.99393,                0.99715,                  0.995,                  0.805,                0.77839,                0.29441,                 1.6072,               0.004654,               0.004654,               0.004654
                    542,                0.32235,                0.21294,                0.89471,                0.99392,                0.99718,                  0.995,                0.80605,                0.77813,                0.29419,                 1.6075,              0.0046441,              0.0046441,              0.0046441
                    543,                0.32213,                0.20977,                0.89045,                0.99395,                0.99713,                  0.995,                0.80611,                0.77826,                0.29398,                 1.6079,              0.0046342,              0.0046342,              0.0046342
                    544,                0.32825,                0.21827,                0.89782,                0.99393,                0.99717,                  0.995,                0.80737,                 0.7785,                0.29408,                 1.6084,              0.0046243,              0.0046243,              0.0046243
                    545,                0.32272,                0.21115,                0.89374,                0.99399,                0.99706,                  0.995,                0.80729,                0.77814,                0.29421,                 1.6085,              0.0046144,              0.0046144,              0.0046144
                    546,                0.32678,                0.21862,                0.89911,                0.99402,                0.99692,                  0.995,                 0.8061,                0.77844,                0.29417,                 1.6089,              0.0046045,              0.0046045,              0.0046045
                    547,                0.33596,                0.21955,                0.89868,                0.99399,                  0.997,                  0.995,                0.80568,                0.77782,                0.29427,                 1.6082,              0.0045946,              0.0045946,              0.0045946
                    548,                0.32544,                0.21427,                0.90018,                0.99396,                0.99705,                  0.995,                0.80555,                0.77759,                0.29395,                 1.6084,              0.0045847,              0.0045847,              0.0045847
                    549,                0.32563,                0.21481,                0.89777,                0.99395,                0.99713,                  0.995,                0.80568,                0.77816,                0.29402,                 1.6087,              0.0045748,              0.0045748,              0.0045748
                    550,                0.32204,                0.21243,                  0.901,                0.99392,                0.99726,                  0.995,                0.80545,                0.77809,                0.29376,                  1.609,              0.0045649,              0.0045649,              0.0045649
                    551,                0.32446,                0.21982,                0.89934,                0.99392,                0.99716,                  0.995,                0.80525,                0.77804,                0.29383,                 1.6092,               0.004555,               0.004555,               0.004555
                    552,                0.31963,                0.21356,                0.89183,                0.99394,                0.99708,                  0.995,                0.80523,                0.77804,                0.29438,                 1.6095,              0.0045451,              0.0045451,              0.0045451
                    553,                0.31982,                0.21212,                0.89208,                0.99393,                0.99721,                  0.995,                0.80572,                0.77754,                0.29386,                 1.6092,              0.0045352,              0.0045352,              0.0045352
                    554,                0.32789,                0.21582,                 0.8947,                0.99395,                0.99708,                  0.995,                0.80539,                0.77791,                0.29407,                 1.6098,              0.0045253,              0.0045253,              0.0045253
                    555,                 0.3195,                0.21108,                 0.8937,                0.99396,                0.99719,                  0.995,                0.80622,                0.77804,                0.29408,                 1.6101,              0.0045154,              0.0045154,              0.0045154
                    556,                0.32256,                0.21113,                0.89265,                0.99393,                 0.9972,                  0.995,                 0.8058,                0.77762,                0.29422,                 1.6097,              0.0045055,              0.0045055,              0.0045055
                    557,                0.32507,                0.21137,                0.89759,                0.99396,                0.99715,                  0.995,                0.80488,                0.77823,                0.29401,                 1.6108,              0.0044956,              0.0044956,              0.0044956
                    558,                0.32348,                0.21645,                0.89364,                0.99393,                0.99725,                  0.995,                0.80634,                0.77817,                0.29442,                 1.6114,              0.0044857,              0.0044857,              0.0044857
                    559,                0.32556,                0.21845,                 0.8965,                0.99395,                0.99719,                  0.995,                0.80563,                0.77811,                0.29435,                 1.6114,              0.0044758,              0.0044758,              0.0044758
                    560,                0.32607,                0.21706,                0.89524,                0.99398,                0.99715,                  0.995,                0.80518,                0.77794,                0.29426,                 1.6114,              0.0044659,              0.0044659,              0.0044659
                    561,                0.32476,                0.21204,                0.89418,                0.99397,                 0.9972,                  0.995,                0.80542,                0.77834,                0.29404,                 1.6123,               0.004456,               0.004456,               0.004456
                    562,                0.32746,                 0.2139,                0.89603,                0.99398,                0.99726,                  0.995,                0.80565,                0.77829,                0.29369,                 1.6123,              0.0044461,              0.0044461,              0.0044461
                    563,                0.31994,                0.20954,                0.89586,                0.99402,                0.99725,                  0.995,                0.80532,                0.77799,                0.29391,                 1.6119,              0.0044362,              0.0044362,              0.0044362
                    564,                0.32294,                0.21481,                0.89679,                  0.994,                0.99724,                  0.995,                0.80553,                0.77805,                0.29384,                 1.6125,              0.0044263,              0.0044263,              0.0044263
                    565,                0.32127,                0.21318,                0.89543,                0.99396,                0.99731,                  0.995,                0.80589,                0.77843,                0.29376,                  1.613,              0.0044164,              0.0044164,              0.0044164
                    566,                0.32596,                0.21685,                0.89386,                0.99395,                0.99733,                  0.995,                0.80537,                0.77823,                0.29401,                 1.6126,              0.0044065,              0.0044065,              0.0044065
                    567,                 0.3228,                0.21504,                0.89712,                0.99397,                0.99743,                  0.995,                0.80513,                0.77843,                0.29376,                 1.6136,              0.0043966,              0.0043966,              0.0043966
                    568,                0.32048,                0.21633,                0.89501,                 0.9939,                0.99737,                  0.995,                0.80557,                 0.7782,                 0.2936,                 1.6133,              0.0043867,              0.0043867,              0.0043867
                    569,                0.31939,                0.21019,                0.89617,                0.99398,                0.99746,                  0.995,                0.80579,                0.77809,                 0.2932,                 1.6131,              0.0043768,              0.0043768,              0.0043768
                    570,                0.32148,                0.21138,                0.89549,                0.99394,                0.99735,                  0.995,                0.80547,                0.77809,                0.29302,                 1.6133,              0.0043669,              0.0043669,              0.0043669
                    571,                 0.3268,                0.21442,                0.89238,                0.99398,                0.99726,                  0.995,                0.80553,                0.77853,                0.29332,                 1.6139,               0.004357,               0.004357,               0.004357
                    572,                0.32094,                0.20695,                0.89185,                0.99396,                0.99735,                  0.995,                0.80615,                 0.7786,                0.29327,                 1.6139,              0.0043471,              0.0043471,              0.0043471
                    573,                0.32142,                0.21361,                0.89695,                0.99398,                0.99739,                  0.995,                0.80544,                0.77873,                0.29308,                 1.6144,              0.0043372,              0.0043372,              0.0043372
                    574,                0.31751,                0.20709,                0.89174,                0.99398,                0.99724,                  0.995,                 0.8059,                0.77855,                0.29303,                 1.6143,              0.0043273,              0.0043273,              0.0043273
                    575,                0.31805,                   0.21,                0.89047,                  0.994,                0.99718,                  0.995,                0.80482,                 0.7784,                0.29322,                 1.6145,              0.0043174,              0.0043174,              0.0043174
                    576,                0.32109,                0.21093,                0.89294,                0.99399,                0.99731,                  0.995,                0.80493,                0.77896,                0.29317,                 1.6156,              0.0043075,              0.0043075,              0.0043075
                    577,                0.31662,                0.20941,                0.89241,                0.99398,                0.99722,                  0.995,                0.80451,                0.77876,                0.29324,                 1.6154,              0.0042976,              0.0042976,              0.0042976
                    578,                0.32508,                0.21497,                0.89618,                0.99406,                0.99713,                  0.995,                 0.8039,                0.77912,                0.29331,                 1.6161,              0.0042877,              0.0042877,              0.0042877
                    579,                0.31156,                0.20684,                0.88808,                0.99409,                0.99702,                  0.995,                0.80407,                0.77921,                0.29339,                 1.6165,              0.0042778,              0.0042778,              0.0042778
                    580,                0.31299,                0.20559,                 0.8925,                0.99413,                0.99697,                  0.995,                0.80404,                0.77925,                0.29322,                  1.617,              0.0042679,              0.0042679,              0.0042679
                    581,                0.31235,                0.20511,                0.88942,                0.99413,                0.99701,                  0.995,                0.80406,                0.77921,                0.29298,                 1.6173,               0.004258,               0.004258,               0.004258
                    582,                0.31288,                0.20806,                0.88988,                0.99411,                0.99708,                  0.995,                0.80421,                0.77958,                0.29275,                 1.6182,              0.0042481,              0.0042481,              0.0042481
                    583,                0.32113,                0.21386,                0.89184,                0.99415,                0.99705,                  0.995,                0.80375,                0.77978,                0.29283,                 1.6186,              0.0042382,              0.0042382,              0.0042382
                    584,                0.31911,                0.21279,                0.89357,                0.99409,                 0.9971,                  0.995,                0.80319,                0.77978,                0.29273,                 1.6186,              0.0042283,              0.0042283,              0.0042283
                    585,                0.31704,                0.20979,                0.89709,                0.99462,                0.99701,                  0.995,                0.80361,                0.77984,                0.29267,                 1.6184,              0.0042184,              0.0042184,              0.0042184
                    586,                0.31685,                0.20984,                0.88897,                0.99465,                0.99697,                  0.995,                0.80359,                0.77999,                0.29276,                 1.6191,              0.0042085,              0.0042085,              0.0042085
                    587,                0.31615,                0.20815,                0.88999,                0.99461,                0.99708,                  0.995,                 0.8036,                 0.7803,                0.29222,                 1.6199,              0.0041986,              0.0041986,              0.0041986
                    588,                0.31078,                0.20327,                 0.8897,                0.99471,                0.99704,                  0.995,                0.80363,                0.78012,                0.29218,                   1.62,              0.0041887,              0.0041887,              0.0041887
                    589,                0.31295,                0.20564,                0.88965,                0.99469,                0.99707,                  0.995,                0.80412,                0.77985,                0.29199,                 1.6196,              0.0041788,              0.0041788,              0.0041788
                    590,                0.31716,                0.21003,                0.89393,                0.99485,                0.99697,                  0.995,                0.80377,                0.78008,                0.29222,                 1.6203,              0.0041689,              0.0041689,              0.0041689
                    591,                0.31328,                0.21087,                0.89394,                0.99484,                0.99704,                  0.995,                0.80348,                0.78012,                0.29222,                 1.6207,               0.004159,               0.004159,               0.004159
                    592,                0.31614,                0.20863,                0.89686,                0.99491,                0.99704,                  0.995,                 0.8041,                0.78061,                0.29201,                 1.6216,              0.0041491,              0.0041491,              0.0041491
                    593,                0.31421,                 0.2064,                0.89404,                0.99503,                0.99689,                  0.995,                0.80376,                0.78047,                0.29188,                 1.6214,              0.0041392,              0.0041392,              0.0041392
                    594,                0.32018,                0.21153,                0.89354,                 0.9951,                0.99689,                  0.995,                0.80433,                0.78062,                 0.2919,                 1.6218,              0.0041293,              0.0041293,              0.0041293
                    595,                0.31145,                0.20221,                0.89113,                 0.9951,                0.99693,                  0.995,                0.80383,                0.78126,                0.29185,                 1.6232,              0.0041194,              0.0041194,              0.0041194
                    596,                 0.3145,                0.20799,                 0.8961,                0.99512,                0.99696,                  0.995,                0.80418,                0.78114,                 0.2917,                 1.6231,              0.0041095,              0.0041095,              0.0041095
                    597,                0.31643,                0.20663,                 0.8926,                0.99515,                0.99703,                  0.995,                0.80398,                0.78148,                0.29169,                 1.6242,              0.0040996,              0.0040996,              0.0040996
                    598,                0.31368,                0.20325,                0.88997,                0.99525,                0.99698,                  0.995,                0.80417,                0.78149,                0.29135,                 1.6248,              0.0040897,              0.0040897,              0.0040897
                    599,                0.31199,                0.20243,                0.88805,                0.99521,                0.99707,                  0.995,                0.80377,                0.78167,                0.29128,                  1.625,              0.0040798,              0.0040798,              0.0040798
                    600,                0.30819,                0.20305,                0.89211,                0.99531,                0.99705,                  0.995,                0.80425,                0.78212,                0.29141,                 1.6258,              0.0040699,              0.0040699,              0.0040699
                    601,                0.30867,                0.20824,                0.89062,                0.99536,                0.99696,                  0.995,                0.80399,                0.78244,                0.29102,                 1.6266,                0.00406,                0.00406,                0.00406
                    602,                0.30711,                0.20555,                0.89028,                0.99535,                0.99704,                  0.995,                0.80401,                0.78235,                0.29106,                 1.6264,              0.0040501,              0.0040501,              0.0040501
                    603,                0.30784,                0.20426,                0.88651,                0.99548,                0.99696,                  0.995,                 0.8046,                0.78247,                0.29116,                  1.627,              0.0040402,              0.0040402,              0.0040402
                    604,                0.31075,                0.20595,                0.89108,                0.99549,                  0.997,                  0.995,                 0.8041,                0.78259,                0.29129,                 1.6275,              0.0040303,              0.0040303,              0.0040303
                    605,                0.30954,                0.20639,                0.88834,                 0.9955,                0.99703,                  0.995,                0.80284,                0.78325,                0.29127,                 1.6287,              0.0040204,              0.0040204,              0.0040204
                    606,                0.30907,                0.20534,                 0.8848,                0.99559,                0.99712,                  0.995,                0.80364,                0.78345,                0.29085,                  1.629,              0.0040105,              0.0040105,              0.0040105
                    607,                0.31303,                0.20633,                0.88939,                0.99569,                0.99697,                  0.995,                0.80419,                 0.7839,                0.29102,                 1.6302,              0.0040006,              0.0040006,              0.0040006
                    608,                0.30875,                0.20714,                0.88867,                0.99562,                 0.9971,                  0.995,                0.80369,                0.78412,                0.29096,                 1.6308,              0.0039907,              0.0039907,              0.0039907
                    609,                 0.3073,                0.20607,                0.88656,                0.99561,                0.99711,                  0.995,                0.80335,                0.78425,                0.29054,                 1.6313,              0.0039808,              0.0039808,              0.0039808
                    610,                0.30647,                0.19768,                0.88958,                0.99561,                0.99714,                  0.995,                0.80261,                0.78451,                0.29072,                 1.6319,              0.0039709,              0.0039709,              0.0039709
                    611,                0.31216,                0.20682,                0.89137,                0.99563,                0.99722,                  0.995,                0.80304,                0.78446,                0.29094,                 1.6318,               0.003961,               0.003961,               0.003961
                    612,                0.30703,                 0.2073,                0.89112,                0.99566,                0.99727,                  0.995,                0.80353,                0.78433,                0.29076,                 1.6316,              0.0039511,              0.0039511,              0.0039511
                    613,                0.30733,                0.20591,                0.88844,                0.99561,                0.99734,                  0.995,                0.80312,                0.78445,                0.29109,                 1.6318,              0.0039412,              0.0039412,              0.0039412
                    614,                0.31197,                0.20937,                0.89185,                0.99569,                0.99727,                  0.995,                0.80369,                0.78429,                0.29097,                 1.6319,              0.0039313,              0.0039313,              0.0039313
                    615,                0.30376,                0.20084,                0.88673,                0.99572,                0.99727,                  0.995,                0.80294,                0.78431,                0.29096,                 1.6324,              0.0039214,              0.0039214,              0.0039214
                    616,                0.30713,                0.20015,                0.89105,                0.99571,                0.99727,                  0.995,                0.80316,                0.78433,                0.29076,                 1.6328,              0.0039115,              0.0039115,              0.0039115
                    617,                0.31249,                0.20572,                0.89034,                0.99578,                0.99719,                  0.995,                0.80331,                0.78468,                0.29044,                 1.6336,              0.0039016,              0.0039016,              0.0039016
                    618,                  0.304,                0.20063,                0.88732,                0.99571,                0.99723,                  0.995,                0.80304,                0.78467,                0.29073,                 1.6339,              0.0038917,              0.0038917,              0.0038917
                    619,                 0.3082,                0.20479,                0.88804,                0.99574,                0.99722,                  0.995,                0.80366,                0.78496,                0.29024,                 1.6346,              0.0038818,              0.0038818,              0.0038818
                    620,                0.30745,                0.20286,                0.88988,                0.99573,                0.99721,                  0.995,                0.80413,                0.78528,                0.29028,                 1.6355,              0.0038719,              0.0038719,              0.0038719
                    621,                0.31288,                0.21098,                0.89338,                0.99573,                0.99721,                  0.995,                0.80367,                0.78502,                0.29021,                 1.6353,               0.003862,               0.003862,               0.003862
                    622,                0.30731,                0.20469,                0.88758,                 0.9958,                0.99711,                  0.995,                0.80346,                 0.7854,                0.28988,                 1.6363,              0.0038521,              0.0038521,              0.0038521
                    623,                0.30643,                0.20504,                0.89084,                0.99581,                0.99705,                  0.995,                0.80327,                0.78574,                0.28959,                 1.6367,              0.0038422,              0.0038422,              0.0038422
                    624,                0.30464,                0.20503,                0.89022,                 0.9959,                0.99703,                  0.995,                0.80419,                0.78599,                0.28945,                 1.6375,              0.0038323,              0.0038323,              0.0038323
                    625,                0.30801,                0.20438,                0.89159,                 0.9959,                0.99699,                  0.995,                0.80358,                0.78636,                 0.2899,                 1.6381,              0.0038224,              0.0038224,              0.0038224
                    626,                0.30815,                0.20355,                 0.8913,                0.99588,                0.99704,                  0.995,                0.80332,                 0.7868,                0.29038,                 1.6392,              0.0038125,              0.0038125,              0.0038125
                    627,                0.30314,                0.20177,                 0.8887,                0.99593,                0.99696,                  0.995,                0.80343,                0.78591,                0.29085,                 1.6378,              0.0038026,              0.0038026,              0.0038026
                    628,                0.30698,                0.20383,                0.89317,                0.99597,                0.99696,                  0.995,                0.80315,                0.78618,                0.29023,                 1.6393,              0.0037927,              0.0037927,              0.0037927
                    629,                0.30758,                0.19889,                0.88947,                0.99598,                 0.9969,                  0.995,                0.80362,                0.78598,                0.29016,                 1.6396,              0.0037828,              0.0037828,              0.0037828
                    630,                0.30034,                0.20112,                0.88974,                0.99602,                0.99681,                  0.995,                0.80435,                0.78623,                0.29096,                 1.6405,              0.0037729,              0.0037729,              0.0037729
                    631,                0.30202,                0.20202,                0.88349,                0.99603,                0.99681,                  0.995,                0.80462,                0.78536,                0.29132,                 1.6393,               0.003763,               0.003763,               0.003763
                    632,                0.30785,                0.21198,                0.88935,                0.99601,                0.99681,                  0.995,                0.80412,                0.78499,                0.29101,                 1.6389,              0.0037531,              0.0037531,              0.0037531
                    633,                0.30502,                0.20146,                0.89027,                0.99606,                0.99681,                  0.995,                0.80358,                0.78484,                0.29121,                 1.6393,              0.0037432,              0.0037432,              0.0037432
                    634,                0.29976,                0.20009,                0.88659,                0.99602,                0.99677,                  0.995,                0.80368,                0.78503,                0.29103,                 1.6401,              0.0037333,              0.0037333,              0.0037333
                    635,                0.30013,                0.19908,                0.88498,                  0.996,                0.99676,                  0.995,                0.80468,                0.78494,                0.29109,                 1.6404,              0.0037234,              0.0037234,              0.0037234
                    636,                0.31029,                0.20073,                0.88992,                0.99599,                0.99679,                  0.995,                0.80388,                0.78477,                0.29108,                 1.6402,              0.0037135,              0.0037135,              0.0037135
                    637,                0.30634,                0.20347,                0.89152,                0.99601,                 0.9968,                  0.995,                0.80316,                0.78444,                0.29107,                   1.64,              0.0037036,              0.0037036,              0.0037036
                    638,                0.30935,                0.20304,                0.88896,                  0.996,                0.99685,                  0.995,                0.80298,                0.78461,                0.29094,                 1.6407,              0.0036937,              0.0036937,              0.0036937
                    639,                0.30314,                0.19972,                0.88478,                0.99601,                 0.9968,                  0.995,                0.80391,                0.78435,                0.29068,                 1.6408,              0.0036838,              0.0036838,              0.0036838
                    640,                0.30453,                0.19819,                 0.8938,                0.99605,                0.99674,                  0.995,                0.80406,                0.78407,                 0.2904,                 1.6403,              0.0036739,              0.0036739,              0.0036739
                    641,                  0.306,                0.20531,                0.88839,                  0.996,                 0.9968,                  0.995,                0.80358,                 0.7843,                0.29031,                 1.6407,               0.003664,               0.003664,               0.003664
                    642,                0.29707,                0.19666,                 0.8833,                0.99607,                0.99684,                  0.995,                0.80284,                0.78425,                0.29017,                 1.6409,              0.0036541,              0.0036541,              0.0036541
                    643,                0.30083,                0.19636,                0.88458,                0.99604,                0.99685,                  0.995,                0.80368,                0.78408,                0.29047,                 1.6408,              0.0036442,              0.0036442,              0.0036442
                    644,                0.30574,                0.20558,                0.88736,                 0.9961,                0.99685,                  0.995,                0.80408,                0.78426,                0.29061,                 1.6415,              0.0036343,              0.0036343,              0.0036343
                    645,                0.30003,                0.19826,                0.88662,                0.99612,                 0.9968,                  0.995,                0.80407,                 0.7843,                0.29036,                 1.6419,              0.0036244,              0.0036244,              0.0036244
                    646,                0.29531,                0.19607,                 0.8825,                0.99608,                0.99687,                  0.995,                 0.8046,                0.78521,                 0.2895,                 1.6422,              0.0036145,              0.0036145,              0.0036145
                    647,                0.30188,                0.19807,                0.88447,                0.99606,                0.99686,                  0.995,                0.80464,                 0.7856,                0.28984,                 1.6431,              0.0036046,              0.0036046,              0.0036046
                    648,                0.29813,                0.19887,                0.88496,                0.99604,                0.99689,                  0.995,                0.80507,                0.78607,                0.28978,                 1.6442,              0.0035947,              0.0035947,              0.0035947
                    649,                 0.2981,                0.19996,                0.88655,                0.99603,                0.99692,                  0.995,                0.80452,                0.78495,                0.29035,                 1.6436,              0.0035848,              0.0035848,              0.0035848
                    650,                0.29444,                0.19594,                0.88159,                0.99607,                0.99688,                  0.995,                0.80529,                0.78584,                0.28949,                 1.6442,              0.0035749,              0.0035749,              0.0035749
                    651,                0.29516,                0.19767,                0.88459,                0.99605,                0.99684,                  0.995,                0.80418,                  0.786,                0.28986,                 1.6443,               0.003565,               0.003565,               0.003565
                    652,                0.29469,                0.19685,                0.88648,                0.99606,                 0.9969,                  0.995,                0.80432,                0.78599,                0.28954,                 1.6448,              0.0035551,              0.0035551,              0.0035551
                    653,                0.29893,                0.19477,                0.88416,                0.99607,                 0.9969,                  0.995,                0.80403,                0.78577,                 0.2895,                 1.6442,              0.0035452,              0.0035452,              0.0035452
                    654,                0.29545,                0.19686,                0.88652,                0.99602,                0.99695,                  0.995,                0.80479,                0.78564,                0.28946,                 1.6443,              0.0035353,              0.0035353,              0.0035353
                    655,                0.29735,                0.19627,                0.88754,                0.99572,                0.99701,                  0.995,                0.80458,                0.78531,                 0.2896,                 1.6443,              0.0035254,              0.0035254,              0.0035254
                    656,                0.29427,                0.19805,                0.88112,                0.99575,                0.99699,                  0.995,                0.80414,                0.78545,                0.28948,                 1.6447,              0.0035155,              0.0035155,              0.0035155
                    657,                0.29098,                0.19076,                0.88589,                0.99571,                0.99701,                  0.995,                0.80471,                0.78524,                0.28961,                 1.6446,              0.0035056,              0.0035056,              0.0035056
                    658,                0.30007,                0.20066,                0.88781,                0.99572,                0.99705,                  0.995,                0.80526,                0.78498,                0.28908,                  1.645,              0.0034957,              0.0034957,              0.0034957
                    659,                0.29593,                0.19616,                0.88472,                0.99573,                0.99704,                  0.995,                0.80506,                 0.7848,                0.28901,                 1.6449,              0.0034858,              0.0034858,              0.0034858
                    660,                0.28893,                0.19362,                0.88271,                0.99567,                0.99711,                  0.995,                0.80552,                0.78501,                0.28928,                 1.6454,              0.0034759,              0.0034759,              0.0034759
                    661,                0.29401,                0.19277,                0.88834,                0.99566,                 0.9971,                  0.995,                0.80565,                0.78494,                0.28927,                 1.6457,               0.003466,               0.003466,               0.003466
                    662,                0.29674,                0.19722,                0.88725,                0.99569,                0.99708,                  0.995,                0.80507,                0.78505,                 0.2892,                 1.6459,              0.0034561,              0.0034561,              0.0034561
                    663,                0.29455,                0.19587,                   0.88,                0.99569,                0.99706,                  0.995,                0.80445,                0.78463,                 0.2889,                 1.6453,              0.0034462,              0.0034462,              0.0034462
