                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    544,                0.35847,                 0.2326,                0.91068,                0.98782,                0.99871,                  0.995,                0.79248,                0.81543,                 0.3302,                 1.6122,              0.0046243,              0.0046243,              0.0046243
                    545,                0.35872,                0.24114,                0.91176,                0.98802,                      1,                  0.995,                 0.7934,                0.81776,                0.32872,                 1.6142,              0.0046144,              0.0046144,              0.0046144
                    546,                 0.3658,                0.23904,                0.91309,                0.98755,                      1,                  0.995,                 0.7955,                0.81723,                0.32872,                 1.6149,              0.0046045,              0.0046045,              0.0046045
                    547,                0.35656,                0.23013,                 0.9077,                0.98417,                      1,                  0.995,                0.79452,                0.81538,                 0.3288,                  1.613,              0.0045946,              0.0045946,              0.0045946
                    548,                 0.3476,                 0.2287,                0.90979,                 0.9879,                      1,                  0.995,                0.79476,                0.81384,                0.32904,                 1.6121,              0.0045847,              0.0045847,              0.0045847
                    549,                0.35409,                0.23571,                0.90919,                0.98788,                      1,                  0.995,                0.79332,                 0.8117,                 0.3277,                  1.609,              0.0045748,              0.0045748,              0.0045748
                    550,                0.35481,                0.23849,                0.90983,                0.98603,                      1,                  0.995,                0.79392,                0.80962,                 0.3265,                 1.6065,              0.0045649,              0.0045649,              0.0045649
                    551,                0.35141,                0.23261,                0.90439,                0.98722,                      1,                  0.995,                0.79414,                0.81043,                 0.3259,                 1.6097,               0.004555,               0.004555,               0.004555
                    552,                0.34898,                0.23644,                0.91419,                0.98791,                      1,                  0.995,                 0.7928,                0.81067,                0.32576,                 1.6139,              0.0045451,              0.0045451,              0.0045451
                    553,                0.35514,                0.23648,                0.90812,                0.98839,                      1,                  0.995,                0.79395,                0.81167,                0.32612,                  1.617,              0.0045352,              0.0045352,              0.0045352
                    554,                0.35805,                0.22839,                0.91458,                0.98866,                      1,                  0.995,                0.79483,                0.81216,                 0.3265,                 1.6189,              0.0045253,              0.0045253,              0.0045253
                    555,                0.34543,                0.22287,                0.90716,                0.98808,                      1,                  0.995,                0.79533,                0.81049,                0.32801,                 1.6178,              0.0045154,              0.0045154,              0.0045154
                    556,                0.36081,                0.23123,                0.91187,                0.98797,                      1,                  0.995,                0.79862,                0.80892,                0.32579,                 1.6177,              0.0045055,              0.0045055,              0.0045055
                    557,                0.35102,                0.22924,                0.91374,                0.98814,                      1,                  0.995,                0.79929,                0.80766,                0.32218,                 1.6163,              0.0044956,              0.0044956,              0.0044956
                    558,                0.34988,                0.23109,                0.90838,                0.98838,                      1,                  0.995,                 0.7991,                0.80679,                0.32193,                 1.6172,              0.0044857,              0.0044857,              0.0044857
                    559,                0.36308,                 0.2384,                0.91476,                0.98852,                      1,                  0.995,                0.79861,                0.80794,                0.32231,                 1.6222,              0.0044758,              0.0044758,              0.0044758
                    560,                0.35602,                 0.2252,                0.90644,                0.98911,                      1,                  0.995,                0.79863,                0.80528,                0.32046,                   1.62,              0.0044659,              0.0044659,              0.0044659
                    561,                0.34759,                0.22999,                0.89824,                0.98994,                0.99912,                  0.995,                0.79629,                 0.8036,                0.31829,                  1.619,               0.004456,               0.004456,               0.004456
                    562,                0.35338,                0.22933,                0.90841,                0.99075,                 0.9999,                  0.995,                0.79748,                0.80398,                0.31699,                  1.621,              0.0044461,              0.0044461,              0.0044461
                    563,                0.35405,                 0.2285,                0.91579,                0.99136,                0.99988,                  0.995,                0.79824,                0.80399,                0.31845,                 1.6214,              0.0044362,              0.0044362,              0.0044362
                    564,                0.35034,                0.22396,                0.90333,                0.99139,                0.99975,                  0.995,                0.79734,                0.80314,                0.31709,                 1.6192,              0.0044263,              0.0044263,              0.0044263
                    565,                0.35381,                0.22817,                0.90744,                0.99158,                0.99969,                  0.995,                 0.7971,                0.80311,                0.31774,                 1.6206,              0.0044164,              0.0044164,              0.0044164
                    566,                0.34918,                0.22673,                0.90153,                0.99201,                0.99968,                  0.995,                0.79637,                0.80429,                0.31645,                 1.6228,              0.0044065,              0.0044065,              0.0044065
                    567,                0.34941,                0.23167,                0.90555,                0.99199,                      1,                  0.995,                0.79693,                0.80587,                0.31637,                 1.6264,              0.0043966,              0.0043966,              0.0043966
                    568,                  0.353,                0.22839,                0.90453,                 0.9917,                      1,                  0.995,                0.79732,                 0.8058,                0.31792,                 1.6284,              0.0043867,              0.0043867,              0.0043867
                    569,                0.35399,                0.23491,                0.90894,                0.99174,                      1,                  0.995,                0.79677,                0.80702,                0.31775,                 1.6317,              0.0043768,              0.0043768,              0.0043768
                    570,                  0.345,                 0.2259,                0.90723,                 0.9929,                      1,                  0.995,                  0.797,                0.80648,                0.31731,                  1.631,              0.0043669,              0.0043669,              0.0043669
                    571,                0.34733,                0.22633,                0.90455,                0.99306,                      1,                  0.995,                0.79611,                0.80612,                0.31676,                 1.6291,               0.004357,               0.004357,               0.004357
                    572,                0.34623,                0.22396,                0.90036,                0.99231,                      1,                  0.995,                 0.7956,                 0.8067,                0.31556,                 1.6279,              0.0043471,              0.0043471,              0.0043471
                    573,                0.35355,                0.22789,                0.90716,                 0.9921,                      1,                  0.995,                 0.7966,                0.80757,                0.31361,                 1.6289,              0.0043372,              0.0043372,              0.0043372
                    574,                0.34527,                0.22599,                0.90802,                0.99199,                      1,                  0.995,                0.79471,                0.80824,                0.31206,                 1.6304,              0.0043273,              0.0043273,              0.0043273
                    575,                0.34555,                0.22595,                0.90385,                0.99213,                      1,                  0.995,                 0.7944,                0.80862,                0.31074,                 1.6306,              0.0043174,              0.0043174,              0.0043174
                    576,                0.33428,                0.22397,                0.90279,                0.99204,                      1,                  0.995,                0.79604,                0.81094,                0.31162,                 1.6353,              0.0043075,              0.0043075,              0.0043075
                    577,                0.33789,                0.22333,                0.89947,                0.99149,                      1,                  0.995,                 0.7948,                0.81234,                 0.3107,                 1.6373,              0.0042976,              0.0042976,              0.0042976
                    578,                0.33948,                0.22603,                 0.9037,                0.99219,                      1,                  0.995,                 0.7952,                0.81345,                0.31097,                 1.6387,              0.0042877,              0.0042877,              0.0042877
                    579,                0.34111,                0.22391,                0.89941,                0.99286,                      1,                  0.995,                0.79601,                0.81569,                0.30859,                 1.6428,              0.0042778,              0.0042778,              0.0042778
                    580,                 0.3451,                0.22214,                0.90696,                0.99355,                      1,                  0.995,                0.79618,                0.81476,                0.31013,                 1.6402,              0.0042679,              0.0042679,              0.0042679
                    581,                0.35064,                0.23076,                0.90421,                0.99343,                      1,                  0.995,                0.79695,                0.81663,                0.30914,                 1.6412,               0.004258,               0.004258,               0.004258
                    582,                0.33639,                0.21529,                0.89801,                0.99378,                      1,                  0.995,                0.79588,                0.81717,                0.30854,                 1.6415,              0.0042481,              0.0042481,              0.0042481
                    583,                0.33416,                 0.2165,                0.89501,                0.99353,                      1,                  0.995,                0.79585,                0.81909,                0.30956,                 1.6448,              0.0042382,              0.0042382,              0.0042382
                    584,                0.35233,                0.22742,                0.90916,                0.99341,                      1,                  0.995,                0.79607,                0.81999,                0.30862,                 1.6467,              0.0042283,              0.0042283,              0.0042283
                    585,                0.34194,                0.22838,                  0.901,                0.99342,                      1,                  0.995,                0.79611,                0.81961,                0.30605,                  1.646,              0.0042184,              0.0042184,              0.0042184
                    586,                0.34034,                0.22026,                0.89122,                0.99308,                 0.9996,                  0.995,                0.79519,                0.81907,                0.30584,                  1.645,              0.0042085,              0.0042085,              0.0042085
                    587,                0.33795,                0.22096,                0.89953,                 0.9928,                 0.9994,                  0.995,                0.79651,                 0.8182,                0.30508,                 1.6434,              0.0041986,              0.0041986,              0.0041986
                    588,                 0.3435,                0.22265,                0.89745,                 0.9927,                 0.9993,                  0.995,                0.79616,                0.82007,                0.30703,                 1.6472,              0.0041887,              0.0041887,              0.0041887
                    589,                0.34019,                0.22485,                0.90516,                0.99307,                0.99916,                  0.995,                0.79776,                0.82064,                0.30634,                 1.6469,              0.0041788,              0.0041788,              0.0041788
                    590,                0.34592,                0.22286,                0.90507,                0.99284,                0.99925,                  0.995,                0.79691,                0.82082,                0.30717,                  1.647,              0.0041689,              0.0041689,              0.0041689
                    591,                0.34193,                0.22592,                0.90027,                 0.9923,                0.99948,                  0.995,                0.79819,                0.82063,                0.30731,                 1.6472,               0.004159,               0.004159,               0.004159
                    592,                0.33435,                 0.2165,                0.90404,                0.99189,                0.99957,                  0.995,                0.79707,                 0.8203,                0.30595,                 1.6456,              0.0041491,              0.0041491,              0.0041491
                    593,                0.33264,                0.21294,                 0.9026,                0.99158,                0.99996,                  0.995,                0.79714,                0.81721,                 0.3072,                 1.6387,              0.0041392,              0.0041392,              0.0041392
                    594,                0.34309,                0.22965,                0.89931,                0.99097,                      1,                  0.995,                0.79794,                0.81785,                0.30529,                  1.643,              0.0041293,              0.0041293,              0.0041293
                    595,                0.33141,                0.22273,                0.89579,                0.99095,                0.99988,                  0.995,                0.79728,                0.81735,                0.30525,                 1.6429,              0.0041194,              0.0041194,              0.0041194
                    596,                0.34243,                0.22184,                  0.899,                0.99084,                      1,                  0.995,                0.79686,                0.81682,                0.30518,                 1.6425,              0.0041095,              0.0041095,              0.0041095
                    597,                0.33618,                0.21834,                0.89392,                0.99063,                      1,                  0.995,                0.79711,                0.81632,                0.30458,                 1.6422,              0.0040996,              0.0040996,              0.0040996
                    598,                0.33146,                0.21614,                 0.9013,                0.99029,                0.99996,                  0.995,                0.79875,                0.81667,                0.30379,                 1.6432,              0.0040897,              0.0040897,              0.0040897
                    599,                0.33677,                0.22476,                0.90121,                0.98989,                0.99951,                  0.995,                0.79767,                0.81668,                0.30366,                  1.644,              0.0040798,              0.0040798,              0.0040798
                    600,                0.34618,                0.23129,                0.90317,                0.98952,                0.99965,                  0.995,                 0.7977,                0.81667,                0.30466,                 1.6438,              0.0040699,              0.0040699,              0.0040699
                    601,                0.33922,                  0.226,                0.89799,                0.98915,                0.99989,                  0.995,                0.79662,                0.81586,                0.30583,                 1.6417,                0.00406,                0.00406,                0.00406
                    602,                0.33671,                0.21655,                0.89808,                0.98917,                0.99989,                  0.995,                0.79679,                0.81381,                0.30512,                 1.6385,              0.0040501,              0.0040501,              0.0040501
                    603,                 0.3455,                0.22539,                0.90476,                0.98932,                0.99955,                  0.995,                0.79701,                0.81499,                0.30496,                 1.6414,              0.0040402,              0.0040402,              0.0040402
                    604,                0.33229,                0.22155,                0.90173,                0.98867,                0.99931,                  0.995,                0.79702,                0.81506,                0.30521,                 1.6426,              0.0040303,              0.0040303,              0.0040303
                    605,                0.32872,                0.21209,                0.89378,                0.98891,                0.99904,                  0.995,                0.79631,                0.81481,                0.30536,                 1.6438,              0.0040204,              0.0040204,              0.0040204
                    606,                0.33768,                0.21909,                0.89984,                0.98893,                0.99881,                  0.995,                 0.7974,                0.81461,                0.30539,                 1.6446,              0.0040105,              0.0040105,              0.0040105
                    607,                 0.3298,                0.22044,                 0.8987,                0.98862,                0.99864,                  0.995,                0.79696,                0.81396,                0.30522,                 1.6449,              0.0040006,              0.0040006,              0.0040006
                    608,                0.32861,                0.21198,                0.89092,                0.98812,                0.99865,                  0.995,                0.79681,                0.81409,                0.30602,                 1.6452,              0.0039907,              0.0039907,              0.0039907
                    609,                0.33375,                0.22743,                0.89987,                0.98803,                0.99875,                  0.995,                0.79682,                0.81495,                 0.3053,                 1.6466,              0.0039808,              0.0039808,              0.0039808
                    610,                0.32555,                0.21605,                0.89254,                0.98832,                0.99894,                  0.995,                0.79653,                  0.814,                0.30527,                 1.6459,              0.0039709,              0.0039709,              0.0039709
                    611,                0.32845,                0.21503,                0.89977,                0.98815,                0.99925,                  0.995,                 0.7974,                0.81369,                0.30563,                 1.6464,               0.003961,               0.003961,               0.003961
                    612,                0.33361,                0.21957,                 0.8988,                0.98805,                0.99907,                  0.995,                0.79678,                0.81328,                0.30557,                 1.6455,              0.0039511,              0.0039511,              0.0039511
                    613,                0.33853,                0.21795,                0.90791,                0.98759,                0.99907,                  0.995,                0.79701,                0.81298,                0.30618,                 1.6459,              0.0039412,              0.0039412,              0.0039412
                    614,                0.33263,                0.21744,                0.89914,                0.98733,                 0.9992,                  0.995,                0.79737,                 0.8129,                0.30663,                 1.6456,              0.0039313,              0.0039313,              0.0039313
                    615,                0.33015,                0.21356,                0.89955,                0.98685,                0.99963,                  0.995,                0.79757,                0.81241,                0.30771,                 1.6456,              0.0039214,              0.0039214,              0.0039214
                    616,                0.33756,                0.21802,                0.90039,                0.98648,                      1,                  0.995,                0.79765,                0.81235,                0.30756,                 1.6465,              0.0039115,              0.0039115,              0.0039115
                    617,                0.33413,                0.22185,                0.90305,                0.98605,                      1,                  0.995,                0.79756,                 0.8119,                0.30737,                 1.6461,              0.0039016,              0.0039016,              0.0039016
                    618,                 0.3331,                0.21841,                0.90515,                0.98681,                0.99907,                  0.995,                0.79738,                0.81145,                0.30741,                 1.6458,              0.0038917,              0.0038917,              0.0038917
                    619,                0.32766,                0.21722,                0.90042,                0.98702,                0.99861,                  0.995,                0.79711,                0.80943,                0.30756,                 1.6432,              0.0038818,              0.0038818,              0.0038818
                    620,                0.32969,                0.21356,                0.89615,                 0.9865,                0.99965,                  0.995,                0.79833,                  0.807,                0.30673,                 1.6388,              0.0038719,              0.0038719,              0.0038719
                    621,                0.33421,                0.21228,                0.90117,                0.98688,                 0.9995,                  0.995,                0.79764,                0.80676,                0.30641,                 1.6384,               0.003862,               0.003862,               0.003862
                    622,                0.32659,                0.20979,                0.89678,                0.98702,                0.99881,                  0.995,                0.79882,                0.80594,                0.30617,                 1.6369,              0.0038521,              0.0038521,              0.0038521
                    623,                0.33047,                0.21528,                0.89508,                0.98663,                 0.9989,                  0.995,                0.79887,                0.80513,                0.30662,                 1.6354,              0.0038422,              0.0038422,              0.0038422
                    624,                0.32438,                0.21498,                0.90018,                0.98652,                0.99912,                  0.995,                0.79873,                0.80468,                0.30575,                  1.634,              0.0038323,              0.0038323,              0.0038323
                    625,                0.32674,                0.21407,                0.89543,                0.98712,                0.99956,                  0.995,                0.79882,                0.80441,                0.30628,                 1.6333,              0.0038224,              0.0038224,              0.0038224
                    626,                0.32962,                0.21337,                0.89691,                 0.9873,                0.99929,                  0.995,                0.79976,                0.80545,                0.30706,                 1.6347,              0.0038125,              0.0038125,              0.0038125
                    627,                0.32353,                0.20949,                0.89284,                0.98797,                0.99986,                  0.995,                0.79996,                0.80535,                0.30704,                 1.6349,              0.0038026,              0.0038026,              0.0038026
                    628,                0.33006,                0.21924,                0.90195,                0.98838,                      1,                  0.995,                0.80144,                0.80485,                0.30644,                 1.6345,              0.0037927,              0.0037927,              0.0037927
                    629,                0.32691,                0.22018,                0.89256,                 0.9888,                 0.9999,                  0.995,                0.80109,                0.80405,                0.30552,                 1.6345,              0.0037828,              0.0037828,              0.0037828
                    630,                0.31332,                0.21182,                0.89019,                0.98877,                0.99969,                  0.995,                0.79995,                0.80355,                0.30443,                  1.635,              0.0037729,              0.0037729,              0.0037729
                    631,                0.32613,                0.20923,                0.89209,                0.98895,                 0.9996,                  0.995,                0.80047,                 0.8039,                0.30438,                 1.6368,               0.003763,               0.003763,               0.003763
                    632,                0.32842,                0.21328,                 0.8976,                0.98919,                0.99962,                  0.995,                0.80157,                0.80312,                0.30448,                 1.6363,              0.0037531,              0.0037531,              0.0037531
                    633,                 0.3251,                0.21543,                0.90165,                0.98963,                 0.9994,                  0.995,                0.80003,                0.80278,                0.30499,                 1.6365,              0.0037432,              0.0037432,              0.0037432
                    634,                 0.3318,                0.22221,                0.89746,                0.98984,                0.99912,                  0.995,                0.80044,                0.80248,                0.30446,                  1.637,              0.0037333,              0.0037333,              0.0037333
                    635,                0.33388,                0.21683,                0.89904,                0.99001,                0.99908,                  0.995,                0.80012,                0.80217,                0.30503,                 1.6376,              0.0037234,              0.0037234,              0.0037234
                    636,                 0.3163,                0.21429,                0.89362,                 0.9903,                0.99885,                  0.995,                 0.7993,                0.80181,                0.30442,                 1.6389,              0.0037135,              0.0037135,              0.0037135
                    637,                0.32557,                0.21552,                0.89451,                0.99035,                0.99892,                  0.995,                0.80029,                0.80243,                0.30345,                 1.6408,              0.0037036,              0.0037036,              0.0037036
                    638,                 0.3228,                0.21409,                0.89408,                0.99083,                0.99865,                  0.995,                0.80024,                0.80241,                0.30298,                 1.6423,              0.0036937,              0.0036937,              0.0036937
                    639,                0.32615,                0.21301,                0.89939,                0.99121,                0.99839,                  0.995,                    0.8,                0.80256,                0.30314,                  1.644,              0.0036838,              0.0036838,              0.0036838
                    640,                0.32392,                0.21778,                0.89897,                0.99097,                0.99797,                  0.995,                0.79978,                0.80285,                0.30225,                 1.6453,              0.0036739,              0.0036739,              0.0036739
                    641,                0.31888,                0.21352,                0.89451,                0.99077,                0.99814,                  0.995,                0.80131,                0.80144,                0.30344,                 1.6402,               0.003664,               0.003664,               0.003664
                    642,                0.31933,                0.21226,                0.89703,                 0.9906,                0.99819,                  0.995,                0.79951,                0.80172,                0.30445,                 1.6409,              0.0036541,              0.0036541,              0.0036541
                    643,                0.32304,                0.21577,                0.89415,                 0.9908,                0.99828,                  0.995,                0.80066,                0.80226,                 0.3043,                 1.6416,              0.0036442,              0.0036442,              0.0036442
                    644,                0.31672,                 0.2084,                0.88585,                 0.9907,                0.99845,                  0.995,                0.80073,                0.80273,                0.30339,                 1.6424,              0.0036343,              0.0036343,              0.0036343
                    645,                0.32679,                0.21699,                0.90291,                0.99066,                0.99852,                  0.995,                0.79953,                0.80292,                0.30318,                 1.6426,              0.0036244,              0.0036244,              0.0036244
                    646,                0.32662,                0.21769,                0.89577,                0.99048,                0.99875,                  0.995,                 0.7988,                0.80282,                0.30373,                 1.6435,              0.0036145,              0.0036145,              0.0036145
                    647,                0.33176,                0.21382,                0.89554,                0.99015,                 0.9995,                  0.995,                0.79991,                0.80329,                0.30424,                 1.6446,              0.0036046,              0.0036046,              0.0036046
                    648,                0.32086,                0.21238,                0.89817,                0.98986,                0.99946,                  0.995,                0.79979,                0.80317,                0.30363,                 1.6452,              0.0035947,              0.0035947,              0.0035947
                    649,                0.32655,                0.21455,                 0.8928,                0.99016,                0.99923,                  0.995,                0.79983,                 0.8028,                0.30351,                 1.6462,              0.0035848,              0.0035848,              0.0035848
                    650,                0.33004,                0.21468,                 0.8978,                0.99035,                0.99966,                  0.995,                 0.7987,                0.80308,                0.30334,                 1.6471,              0.0035749,              0.0035749,              0.0035749
                    651,                0.33405,                0.21406,                 0.9036,                0.99056,                0.99982,                  0.995,                0.79863,                0.80307,                0.30423,                 1.6485,               0.003565,               0.003565,               0.003565
                    652,                0.31836,                0.21017,                0.89634,                0.99059,                      1,                  0.995,                0.79789,                0.80336,                0.30414,                 1.6502,              0.0035551,              0.0035551,              0.0035551
                    653,                0.31789,                0.20907,                0.89831,                0.99081,                      1,                  0.995,                0.79932,                0.80331,                0.30499,                 1.6519,              0.0035452,              0.0035452,              0.0035452
                    654,                0.32301,                 0.2096,                0.89573,                 0.9909,                0.99983,                  0.995,                0.79799,                0.80422,                0.30638,                 1.6541,              0.0035353,              0.0035353,              0.0035353
                    655,                0.33022,                0.21138,                0.89542,                0.99099,                0.99973,                  0.995,                0.79849,                0.80531,                0.30866,                 1.6558,              0.0035254,              0.0035254,              0.0035254
                    656,                0.32268,                0.21616,                0.89067,                0.99066,                0.99974,                  0.995,                0.79692,                0.80715,                0.30857,                 1.6582,              0.0035155,              0.0035155,              0.0035155
                    657,                0.31993,                0.21215,                0.89188,                0.99027,                0.99992,                  0.995,                0.79542,                0.80747,                0.30822,                 1.6599,              0.0035056,              0.0035056,              0.0035056
                    658,                  0.324,                0.21317,                0.89547,                0.98999,                 0.9999,                  0.995,                0.79534,                 0.8079,                0.30849,                 1.6604,              0.0034957,              0.0034957,              0.0034957
                    659,                0.32728,                0.21794,                0.89501,                0.99026,                0.99958,                  0.995,                0.79614,                0.80783,                0.30851,                 1.6603,              0.0034858,              0.0034858,              0.0034858
                    660,                0.32245,                0.20978,                0.90135,                0.99019,                0.99945,                  0.995,                  0.796,                0.80914,                 0.3095,                 1.6623,              0.0034759,              0.0034759,              0.0034759
                    661,                0.31998,                 0.2077,                0.89497,                0.99025,                 0.9991,                  0.995,                0.79557,                0.80919,                0.30996,                 1.6622,               0.003466,               0.003466,               0.003466
                    662,                0.31909,                0.21098,                0.89195,                0.98967,                0.99915,                  0.995,                0.79559,                0.81025,                0.31088,                 1.6643,              0.0034561,              0.0034561,              0.0034561
                    663,                0.32063,                0.21115,                0.89349,                 0.9896,                0.99908,                  0.995,                0.79566,                  0.811,                0.31109,                 1.6659,              0.0034462,              0.0034462,              0.0034462
                    664,                  0.311,                0.20191,                0.89171,                0.98943,                0.99906,                  0.995,                0.79485,                0.81153,                0.31139,                 1.6672,              0.0034363,              0.0034363,              0.0034363
                    665,                0.31655,                0.20905,                0.89138,                0.98954,                0.99886,                  0.995,                 0.7956,                0.81144,                0.31235,                  1.668,              0.0034264,              0.0034264,              0.0034264
                    666,                0.31393,                0.20529,                0.88982,                0.98965,                0.99883,                  0.995,                0.79548,                0.81207,                0.31148,                 1.6697,              0.0034165,              0.0034165,              0.0034165
                    667,                0.31307,                0.20506,                0.88524,                0.98964,                0.99912,                  0.995,                0.79568,                0.81327,                0.31278,                 1.6724,              0.0034066,              0.0034066,              0.0034066
                    668,                0.31952,                0.21404,                0.88693,                 0.9898,                0.99911,                  0.995,                0.79445,                0.81314,                0.31175,                 1.6727,              0.0033967,              0.0033967,              0.0033967
                    669,                0.31562,                0.20965,                0.89298,                0.98939,                0.99924,                  0.995,                0.79518,                0.81333,                0.31132,                 1.6735,              0.0033868,              0.0033868,              0.0033868
                    670,                0.31972,                0.21036,                0.89178,                0.98796,                0.99894,                  0.995,                0.79501,                0.81379,                0.31204,                 1.6753,              0.0033769,              0.0033769,              0.0033769
                    671,                0.32384,                0.21591,                0.89856,                0.98791,                0.99875,                  0.995,                0.79511,                0.81432,                0.31337,                 1.6768,               0.003367,               0.003367,               0.003367
                    672,                0.31964,                0.21089,                0.89624,                0.98776,                0.99875,                  0.995,                0.79482,                0.81469,                0.31297,                 1.6771,              0.0033571,              0.0033571,              0.0033571
                    673,                0.31423,                0.20654,                0.88756,                0.98753,                0.99905,                  0.995,                0.79612,                 0.8148,                0.31369,                 1.6776,              0.0033472,              0.0033472,              0.0033472
                    674,                0.30845,                0.20374,                0.88739,                0.98746,                0.99915,                  0.995,                0.79566,                0.81481,                0.31384,                 1.6779,              0.0033373,              0.0033373,              0.0033373
                    675,                 0.3166,                 0.2031,                0.89187,                 0.9872,                0.99943,                  0.995,                0.79619,                 0.8146,                0.31424,                  1.678,              0.0033274,              0.0033274,              0.0033274
                    676,                 0.3146,                0.20831,                0.89152,                0.98737,                0.99963,                  0.995,                0.79558,                0.81506,                  0.314,                 1.6797,              0.0033175,              0.0033175,              0.0033175
                    677,                0.31085,                0.20507,                0.88811,                0.98731,                0.99974,                  0.995,                0.79615,                0.81544,                0.31363,                 1.6799,              0.0033076,              0.0033076,              0.0033076
